"procurement_id","procurement_number","procurement_date","supplier_id","supplier_code","supplier_name","material_id","material_code","material_name","warehouse_id","warehouse_name","quantity","unit_price","total_amount","currency","tax_rate","payment_terms","logistics_provider","tracking_number","ship_date","estimated_delivery_date","actual_delivery_date","inspection_status","notes","created_date","status","po_number","delivery_batch","total_batches"
PR0000220,GR-202604-0117,"2026-04-04",SUP-004,SUP-004,博世传感器技术有限公司,M0073,PART-IMU-ADIS16505,ADIS16505工业级IMU,WH002,东莞天翼电子材料仓库,966,1443.59,1394507.94,CNY,0.13,月结30天,韵达快递,LOG20230131359843,"2026-04-09","2026-04-12","2026-04-14",已验收,历史到货-原采购订单PO-202604-0072超量，已解除采购订单关联,"2025-01-29",Active,"","",""
PR0000221,GR-202604-0198,"2026-04-04",SUP-004,SUP-004,博世传感器技术有限公司,M0073,PART-IMU-ADIS16505,ADIS16505工业级IMU,WH002,东莞天翼电子材料仓库,681,1572.65,1070974.65,CNY,0.13,月结30天,百世快递,LOG20230204581484,"2026-04-09","2026-04-12","2026-04-14",已验收,历史到货-原采购订单PO-202604-0072超量，已解除采购订单关联,"2025-02-02",Active,"","",""
PR0000222,GR-202604-0139,"2026-04-04",SUP-004,SUP-004,博世传感器技术有限公司,M0073,PART-IMU-ADIS16505,ADIS16505工业级IMU,WH002,东莞天翼电子材料仓库,734,1516.36,1113008.24,CNY,0.13,月结30天,京东物流,LOG20230129544633,"2026-04-09","2026-04-12","2026-04-14",已验收,历史到货-原采购订单PO-202604-0072超量，已解除采购订单关联,"2025-01-27",Active,"","",""
PR0000223,GR-202604-0257,"2026-04-04",SUP-004,SUP-004,博世传感器技术有限公司,M0073,PART-IMU-ADIS16505,ADIS16505工业级IMU,WH002,东莞天翼电子材料仓库,1244,1518.86,1889461.84,CNY,0.13,月结30天,韵达快递,LOG20230207241522,"2026-04-09","2026-04-12","2026-04-14",已验收,历史到货-原采购订单PO-202604-0072超量，已解除采购订单关联,"2025-02-05",Active,"","",""
PR0000224,GR-202604-0094,"2026-04-03",SUP-008,SUP-008,和芯星通科技有限公司,M0074,PART-GNSS-RTK-F9P,ZED-F9P RTK定位模块,WH002,东莞天翼电子材料仓库,591,3577.43,2114261.13,USD,0.13,信用证,中通快递,LOG20230105336622,"2026-04-10","2026-04-13","2026-04-15",已验收,历史到货-原采购订单PO-202604-0036超量，已解除采购订单关联,"2025-01-03",Active,"","",""
PR0000225,GR-202604-0131,"2026-04-03",SUP-008,SUP-008,和芯星通科技有限公司,M0074,PART-GNSS-RTK-F9P,ZED-F9P RTK定位模块,WH002,东莞天翼电子材料仓库,851,3343.63,2845429.13,USD,0.13,信用证,百世快递,LOG20230118503755,"2026-04-10","2026-04-13","2026-04-15",验收中,历史到货-原采购订单PO-202604-0036超量，已解除采购订单关联,"2025-01-17",Active,"","",""
PR0000226,GR-202604-0175,"2026-04-03",SUP-008,SUP-008,和芯星通科技有限公司,M0074,PART-GNSS-RTK-F9P,ZED-F9P RTK定位模块,WH002,东莞天翼电子材料仓库,660,3355.61,2214702.6,USD,0.13,信用证,安能物流,LOG20230120167277,"2026-04-10","2026-04-13","2026-04-15",已验收,历史到货-原采购订单PO-202604-0036超量，已解除采购订单关联,"2025-01-19",Active,"","",""
PR0000227,GR-202604-0158,"2026-04-03",SUP-008,SUP-008,和芯星通科技有限公司,M0074,PART-GNSS-RTK-F9P,ZED-F9P RTK定位模块,WH002,东莞天翼电子材料仓库,845,3712.27,3136868.15,USD,0.13,信用证,申通快递,LOG20230107797399,"2026-04-10","2026-04-13","2026-04-15",已验收,历史到货-原采购订单PO-202604-0036超量，已解除采购订单关联,"2025-01-06",Active,"","",""
PR0000228,GR-202604-0239,"2026-04-04",SUP-044,SUP-044,移远通信股份有限公司,M0075,PART-4G-MODULE,"4G通信模块",WH002,东莞天翼电子材料仓库,959,671.64,644102.76,USD,0.13,"预付30%,货到付清",中通快递,LOG20230206416170,"2026-04-09","2026-04-12","2026-04-14",已验收,部分延期;历史到货-原采购订单PO-202604-0037超量，已解除采购订单关联,"2025-02-03",Active,"","",""
PR0000229,GR-202604-0223,"2026-04-04",SUP-044,SUP-044,移远通信股份有限公司,M0075,PART-4G-MODULE,"4G通信模块",WH002,东莞天翼电子材料仓库,1942,622.77,1209419.34,USD,0.13,"预付30%,货到付清",韵达快递,LOG20230213490985,"2026-04-09","2026-04-12","2026-04-14",已验收,历史到货-原采购订单PO-202604-0037超量，已解除采购订单关联,"2025-02-10",Active,"","",""
PR0000230,GR-202604-0244,"2026-04-03",SUP-027,SUP-027,深圳铝合金精密加工厂,M0076,COMP-FC-CASE-AL-IND,工业级铝合金外壳,WH002,东莞天翼电子材料仓库,1241,1462.17,1814552.97,CNY,0.13,款到发货,百世快递,LOG20230216265963,"2026-04-10","2026-04-13","2026-04-15",已验收,历史到货-原采购订单PO-202604-0038超量，已解除采购订单关联,"2025-02-15",Active,"","",""
PR0000231,GR-202604-0225,"2026-04-03",SUP-027,SUP-027,深圳铝合金精密加工厂,M0076,COMP-FC-CASE-AL-IND,工业级铝合金外壳,WH002,东莞天翼电子材料仓库,749,1433.37,1073594.13,CNY,0.13,款到发货,安能物流,LOG20230207998565,"2026-04-10","2026-04-13","2026-04-15",已验收,历史到货-原采购订单PO-202604-0038超量，已解除采购订单关联,"2025-02-06",Active,"","",""
PR0000232,GR-202604-0224,"2026-04-03",SUP-027,SUP-027,深圳铝合金精密加工厂,M0076,COMP-FC-CASE-AL-IND,工业级铝合金外壳,WH002,东莞天翼电子材料仓库,902,1568.48,1414768.96,CNY,0.13,款到发货,中铁快运,LOG20230215486610,"2026-04-10","2026-04-13","2026-04-15",已验收,历史到货-原采购订单PO-202604-0038超量，已解除采购订单关联,"2025-02-14",Active,"","",""
PR0000233,GR-202604-0193,"2026-04-03",SUP-027,SUP-027,深圳铝合金精密加工厂,M0076,COMP-FC-CASE-AL-IND,工业级铝合金外壳,WH002,东莞天翼电子材料仓库,863,1686.03,1455043.89,CNY,0.13,款到发货,中通快递,LOG20230214271642,"2026-04-10","2026-04-13","2026-04-15",已验收,部分延期;历史到货-原采购订单PO-202604-0038超量，已解除采购订单关联,"2025-02-13",Active,"","",""
PR0000234,GR-202604-0267,"2026-04-02",SUP-012,SUP-012,深圳大疆创新动力系统,M0077,PART-MOTOR-2212-920KV,"2212 920KV无刷电机",WH004,惠州天翼机电半成品仓库,903,54.1,48852.3,CNY,0.13,月结45天,顺丰速运,LOG20230328884976,"2026-04-09","2026-04-12","2026-04-14",已验收,"","2025-03-25",Active,PO-202604-0154,"",""
PR0000235,GR-202604-0307,"2026-04-02",SUP-012,SUP-012,深圳大疆创新动力系统,M0077,PART-MOTOR-2212-920KV,"2212 920KV无刷电机",WH004,惠州天翼机电半成品仓库,987,62.0,61194.0,CNY,0.13,月结45天,德邦物流,LOG20230329347267,"2026-04-09","2026-04-12","2026-04-14",已验收,"","2025-03-26",Active,PO-202604-0154,"",""
PR0000236,GR-202604-0293,"2026-04-02",SUP-012,SUP-012,深圳大疆创新动力系统,M0077,PART-MOTOR-2212-920KV,"2212 920KV无刷电机",WH004,惠州天翼机电半成品仓库,762,56.05,42710.1,CNY,0.13,月结45天,中铁快运,LOG20230324398597,"2026-04-09","2026-04-12","2026-04-14",验收中,"","2025-03-21",Active,PO-202604-0154,"",""
PR0000237,GR-202604-0116,"2026-04-02",SUP-014,SUP-014,好盈电子科技有限公司,M0078,PART-ESC-30A,"30A电调",WH004,惠州天翼机电半成品仓库,2533,5004.37,12676069.21,CNY,0.13,月结30天,德邦物流,LOG20230120866454,"2026-04-09","2026-04-12","2026-04-14",已验收,"","2025-01-18",Active,PO-202604-0123,"",""
PR0000238,GR-202604-0170,"2026-04-02",SUP-014,SUP-014,好盈电子科技有限公司,M0078,PART-ESC-30A,"30A电调",WH004,惠州天翼机电半成品仓库,1171,4955.4,5802773.4,CNY,0.13,月结30天,韵达快递,LOG20230126905104,"2026-04-09","2026-04-12","2026-04-14",已验收,"","2025-01-25",Active,PO-202604-0123,"",""
PR0000239,GR-202604-0309,"2026-04-03",SUP-015,SUP-015,深圳碳纤维螺旋桨制造厂,M0079,PART-PROP-9045,"9045塑料螺旋桨",WH004,惠州天翼机电半成品仓库,1241,2604.3,3231936.3,CNY,0.13,款到发货,中铁快运,LOG20230311450992,"2026-04-10","2026-04-13","2026-04-15",已验收,"","2025-03-10",Active,PO-202604-0165,"",""
PR0000240,GR-202604-0306,"2026-04-03",SUP-015,SUP-015,深圳碳纤维螺旋桨制造厂,M0079,PART-PROP-9045,"9045塑料螺旋桨",WH004,惠州天翼机电半成品仓库,1312,2690.62,3530093.44,CNY,0.13,款到发货,中通快递,LOG20230304306770,"2026-04-10","2026-04-13","2026-04-15",待验收,"","2025-03-01",Active,PO-202604-0165,"",""
PR0000241,GR-202604-0189,"2026-04-02",SUP-014,SUP-014,好盈电子科技有限公司,M0080,PART-CABLE-ESC,电调连接线,WH004,惠州天翼机电半成品仓库,890,4583.38,4079208.2,USD,0.13,"预付30%,货到付清",安能物流,LOG20230221948411,"2026-04-09","2026-04-12","2026-04-14",已验收,需加急处理,"2025-02-20",Active,PO-202604-0134,"",""
PR0000242,GR-202604-0236,"2026-04-02",SUP-014,SUP-014,好盈电子科技有限公司,M0080,PART-CABLE-ESC,电调连接线,WH004,惠州天翼机电半成品仓库,1788,4684.41,8375725.08,USD,0.13,"预付30%,货到付清",韵达快递,LOG20230220346112,"2026-04-09","2026-04-12","2026-04-14",验收中,"","2025-02-18",Active,PO-202604-0134,"",""
PR0000243,GR-202604-0253,"2026-04-02",SUP-011,SUP-011,T-Motor无刷电机有限公司,M0081,PART-MOTOR-2312-960KV,"2312 960KV高效电机",WH004,惠州天翼机电半成品仓库,788,1539.74,1213315.12,CNY,0.13,月结30天,德邦物流,LOG20230221770069,"2026-04-09","2026-04-12","2026-04-14",待验收,"","2025-02-20",Active,PO-202604-0142,"",""
PR0000244,GR-202604-0259,"2026-04-02",SUP-011,SUP-011,T-Motor无刷电机有限公司,M0081,PART-MOTOR-2312-960KV,"2312 960KV高效电机",WH004,惠州天翼机电半成品仓库,903,1488.93,1344503.79,CNY,0.13,月结30天,圆通速递,LOG20230220672315,"2026-04-09","2026-04-12","2026-04-14",验收中,"","2025-02-18",Active,PO-202604-0142,"",""
PR0000245,GR-202604-0222,"2026-04-02",SUP-011,SUP-011,T-Motor无刷电机有限公司,M0081,PART-MOTOR-2312-960KV,"2312 960KV高效电机",WH004,惠州天翼机电半成品仓库,557,1464.83,815910.31,CNY,0.13,月结30天,顺丰速运,LOG20230216976956,"2026-04-09","2026-04-12","2026-04-14",已验收,"","2025-02-13",Active,PO-202604-0142,"",""
PR0000246,GR-202604-0213,"2026-04-02",SUP-011,SUP-011,T-Motor无刷电机有限公司,M0081,PART-MOTOR-2312-960KV,"2312 960KV高效电机",WH004,惠州天翼机电半成品仓库,582,1353.63,787812.66,CNY,0.13,月结30天,德邦物流,LOG20230227533506,"2026-04-09","2026-04-12","2026-04-14",验收中,"","2025-02-24",Active,PO-202604-0142,"",""
PR0000247,GR-202604-0137,"2026-04-02",SUP-013,SUP-013,美国Castle电调公司,M0082,PART-ESC-40A,"40A电调",WH004,惠州天翼机电半成品仓库,1841,3288.21,6053594.61,USD,0.13,"预付30%,货到付清",中通快递,LOG20230201721235,"2026-04-09","2026-04-12","2026-04-14",已验收,"","2025-01-31",Active,PO-202604-0128,"",""
PR0000248,GR-202604-0191,"2026-04-02",SUP-013,SUP-013,美国Castle电调公司,M0082,PART-ESC-40A,"40A电调",WH004,惠州天翼机电半成品仓库,1479,3452.21,5105818.59,USD,0.13,"预付30%,货到付清",京东物流,LOG20230205681014,"2026-04-09","2026-04-12","2026-04-14",验收中,"","2025-02-02",Active,PO-202604-0128,"",""
PR0000249,GR-202604-0045,"2026-04-03",SUP-016,SUP-016,APC螺旋桨美国公司,M0083,PART-PROP-9450-CF,"9450碳纤维螺旋桨",WH004,惠州天翼机电半成品仓库,1117,3341.37,3732310.29,USD,0.13,"预付50%,货到付清",顺丰速运,LOG20221218328872,"2026-04-10","2026-04-13","2026-04-15",待验收,质量合格,"2025-12-15",Active,PO-202604-0108,"",""
PR0000250,GR-202604-0035,"2026-04-03",SUP-016,SUP-016,APC螺旋桨美国公司,M0083,PART-PROP-9450-CF,"9450碳纤维螺旋桨",WH004,惠州天翼机电半成品仓库,2567,3296.94,8463244.98,USD,0.13,"预付50%,货到付清",顺丰速运,LOG20221223312012,"2026-04-10","2026-04-13","2026-04-15",已验收,"","2025-12-22",Active,PO-202604-0108,"",""
PR0000251,GR-202604-0044,"2026-04-02",SUP-013,SUP-013,美国Castle电调公司,M0084,PART-CABLE-ESC-SIL,硅胶电调线,WH004,惠州天翼机电半成品仓库,757,2681.98,2030258.86,CNY,0.13,月结45天,韵达快递,LOG20221219343939,"2026-04-09","2026-04-12","2026-04-14",已验收,"","2025-12-17",Active,PO-202604-0103,"",""
PR0000252,GR-202604-0022,"2026-04-02",SUP-013,SUP-013,美国Castle电调公司,M0084,PART-CABLE-ESC-SIL,硅胶电调线,WH004,惠州天翼机电半成品仓库,1659,3021.22,5012203.98,CNY,0.13,月结45天,中通快递,LOG20221213961344,"2026-04-09","2026-04-12","2026-04-14",已验收,部分延期,"2025-12-12",Active,PO-202604-0103,"",""
PR0000253,GR-202604-0330,"2026-04-04",SUP-011,SUP-011,T-Motor无刷电机有限公司,M0085,PART-MOTOR-4114-400KV,"4114 400KV高扭矩电机",WH004,惠州天翼机电半成品仓库,1040,4272.45,4443348.0,CNY,0.13,月结45天,中通快递,LOG20230331721201,"2026-04-11","2026-04-14","2026-04-16",验收中,部分延期;历史到货-原采购订单PO-202604-0075超量，已解除采购订单关联,"2025-03-28",Active,"","",""
PR0000254,GR-202604-0319,"2026-04-04",SUP-011,SUP-011,T-Motor无刷电机有限公司,M0085,PART-MOTOR-4114-400KV,"4114 400KV高扭矩电机",WH004,惠州天翼机电半成品仓库,1301,4461.01,5803774.01,CNY,0.13,月结45天,中通快递,LOG20230402102383,"2026-04-11","2026-04-14","2026-04-16",已验收,"","2025-03-30",Active,PO-202604-0075,"",""
PR0000255,GR-202604-0275,"2026-04-04",SUP-011,SUP-011,T-Motor无刷电机有限公司,M0085,PART-MOTOR-4114-400KV,"4114 400KV高扭矩电机",WH004,惠州天翼机电半成品仓库,563,4530.59,2550722.17,CNY,0.13,月结45天,韵达快递,LOG20230324135068,"2026-04-11","2026-04-14","2026-04-16",验收中,"","2025-03-23",Active,PO-202604-0075,"",""
PR0000256,GR-202604-0315,"2026-04-03",SUP-013,SUP-013,美国Castle电调公司,M0086,PART-ESC-50A-FOC,"50A FOC电调",WH004,惠州天翼机电半成品仓库,853,4393.23,3747425.19,USD,0.13,"预付30%,货到付清",安能物流,LOG20230326419005,"2026-04-10","2026-04-13","2026-04-15",已验收,历史到货-原采购订单PO-202604-0076超量，已解除采购订单关联,"2025-03-23",Active,"","",""
PR0000257,GR-202604-0290,"2026-04-03",SUP-013,SUP-013,美国Castle电调公司,M0086,PART-ESC-50A-FOC,"50A FOC电调",WH004,惠州天翼机电半成品仓库,971,4533.98,4402494.58,USD,0.13,"预付30%,货到付清",中通快递,LOG20230325298514,"2026-04-10","2026-04-13","2026-04-15",已验收,提前交付,"2025-03-24",Active,PO-202604-0076,"",""
PR0000258,GR-202604-0292,"2026-04-03",SUP-013,SUP-013,美国Castle电调公司,M0086,PART-ESC-50A-FOC,"50A FOC电调",WH004,惠州天翼机电半成品仓库,858,4166.57,3574917.06,USD,0.13,"预付30%,货到付清",申通快递,LOG20230331834276,"2026-04-10","2026-04-13","2026-04-15",已验收,按时交付,"2025-03-30",Active,PO-202604-0076,"",""
PR0000259,GR-202604-0281,"2026-04-04",SUP-016,SUP-016,APC螺旋桨美国公司,M0087,PART-PROP-1755-CF,"1755碳纤维螺旋桨",WH004,惠州天翼机电半成品仓库,2267,1266.87,2871994.29,CNY,0.13,款到发货,京东物流,LOG20230314118067,"2026-04-11","2026-04-14","2026-04-16",已验收,"","2025-03-13",Active,PO-202604-0077,"",""
PR0000260,GR-202604-0310,"2026-04-04",SUP-016,SUP-016,APC螺旋桨美国公司,M0087,PART-PROP-1755-CF,"1755碳纤维螺旋桨",WH004,惠州天翼机电半成品仓库,1692,1312.34,2220479.28,CNY,0.13,款到发货,百世快递,LOG20230319528354,"2026-04-11","2026-04-14","2026-04-16",已验收,历史到货-原采购订单PO-202604-0077超量，已解除采购订单关联,"2025-03-18",Active,"","",""
PR0000261,GR-202604-0025,"2026-04-02",SUP-014,SUP-014,好盈电子科技有限公司,M0088,PART-CABLE-ESC-HD,加强型电调线,WH004,惠州天翼机电半成品仓库,890,1812.29,1612938.1,USD,0.13,月结30天,京东物流,LOG20221231139080,"2026-04-09","2026-04-12","2026-04-14",已验收,"","2025-12-28",Active,PO-202604-0078,"",""
PR0000262,GR-202604-0136,"2026-04-02",SUP-014,SUP-014,好盈电子科技有限公司,M0088,PART-CABLE-ESC-HD,加强型电调线,WH004,惠州天翼机电半成品仓库,1024,1566.57,1604167.68,USD,0.13,月结30天,申通快递,LOG20230112572153,"2026-04-09","2026-04-12","2026-04-14",已验收,历史到货-原采购订单PO-202604-0078超量，已解除采购订单关联,"2025-01-10",Active,"","",""
PR0000263,GR-202604-0037,"2026-04-02",SUP-014,SUP-014,好盈电子科技有限公司,M0088,PART-CABLE-ESC-HD,加强型电调线,WH004,惠州天翼机电半成品仓库,1134,1819.72,2063562.48,USD,0.13,月结30天,百世快递,LOG20230101281647,"2026-04-09","2026-04-12","2026-04-14",验收中,"","2025-12-30",Active,PO-202604-0078,"",""
PR0000264,GR-202604-0041,"2026-04-02",SUP-014,SUP-014,好盈电子科技有限公司,M0088,PART-CABLE-ESC-HD,加强型电调线,WH004,惠州天翼机电半成品仓库,622,1625.62,1011135.64,USD,0.13,月结30天,京东物流,LOG20230101333970,"2026-04-09","2026-04-12","2026-04-14",已验收,历史到货-原采购订单PO-202604-0078超量，已解除采购订单关联,"2025-12-31",Active,"","",""
PR0000265,GR-202604-0013,"2026-04-03",SUP-018,SUP-018,比亚迪电池有限公司,M0089,PART-BAT-6S-10000,"6S10000mAh智能电池",WH003,深圳天翼配件仓库,492,1224.94,602670.48,CNY,0.13,月结30天,安能物流,LOG20221221745863,"2026-04-10","2026-04-13","2026-04-15",待验收,"","2025-12-20",Active,PO-202604-0079,"",""
PR0000266,GR-202604-0058,"2026-04-03",SUP-018,SUP-018,比亚迪电池有限公司,M0089,PART-BAT-6S-10000,"6S10000mAh智能电池",WH003,深圳天翼配件仓库,789,1444.7,1139868.3,CNY,0.13,月结30天,京东物流,LOG20221226718194,"2026-04-10","2026-04-13","2026-04-15",已验收,历史到货-原采购订单PO-202604-0079超量，已解除采购订单关联,"2025-12-25",Active,"","",""
PR0000267,GR-202604-0040,"2026-04-03",SUP-020,SUP-020,格氏ace电池科技,M0090,COMP-BAT-MANAGER,双电池管理模块,WH003,深圳天翼配件仓库,987,277.33,273724.71,CNY,0.13,"预付50%,货到付清",圆通速递,LOG20221219713530,"2026-04-10","2026-04-13","2026-04-15",已验收,历史到货-原采购订单PO-202604-0080超量，已解除采购订单关联,"2025-12-18",Active,"","",""
PR0000268,GR-202604-0075,"2026-04-03",SUP-020,SUP-020,格氏ace电池科技,M0090,COMP-BAT-MANAGER,双电池管理模块,WH003,深圳天翼配件仓库,667,271.97,181403.99,CNY,0.13,"预付50%,货到付清",中通快递,LOG20221216181520,"2026-04-10","2026-04-13","2026-04-15",验收中,历史到货-原采购订单PO-202604-0080超量，已解除采购订单关联,"2025-12-15",Active,"","",""
PR0000269,GR-202604-0023,"2026-04-03",SUP-020,SUP-020,格氏ace电池科技,M0090,COMP-BAT-MANAGER,双电池管理模块,WH003,深圳天翼配件仓库,691,272.22,188104.02,CNY,0.13,"预付50%,货到付清",圆通速递,LOG20221217282784,"2026-04-10","2026-04-13","2026-04-15",验收中,历史到货-原采购订单PO-202604-0080超量，已解除采购订单关联,"2025-12-14",Active,"","",""
PR0000270,GR-202604-0015,"2026-04-03",SUP-020,SUP-020,格氏ace电池科技,M0090,COMP-BAT-MANAGER,双电池管理模块,WH003,深圳天翼配件仓库,1080,289.76,312940.8,CNY,0.13,"预付50%,货到付清",申通快递,LOG20221225340736,"2026-04-10","2026-04-13","2026-04-15",待验收,历史到货-原采购订单PO-202604-0080超量，已解除采购订单关联,"2025-12-23",Active,"","",""
PR0000271,GR-202604-0056,"2026-04-02",SUP-020,SUP-020,格氏ace电池科技,M0091,COMP-BAT-MOUNT,电池固定架,WH003,深圳天翼配件仓库,652,1359.57,886439.64,CNY,0.13,"预付30%,货到付清",中铁快运,LOG20221222800768,"2026-04-09","2026-04-12","2026-04-14",已验收,历史到货-原采购订单PO-202604-0081超量，已解除采购订单关联,"2025-12-19",Active,"","",""
PR0000272,GR-202604-0050,"2026-04-02",SUP-020,SUP-020,格氏ace电池科技,M0091,COMP-BAT-MOUNT,电池固定架,WH003,深圳天翼配件仓库,842,1382.37,1163955.54,CNY,0.13,"预付30%,货到付清",中铁快运,LOG20221223402084,"2026-04-09","2026-04-12","2026-04-14",验收中,历史到货-原采购订单PO-202604-0081超量，已解除采购订单关联,"2025-12-20",Active,"","",""
PR0000273,GR-202604-0010,"2026-04-02",SUP-020,SUP-020,格氏ace电池科技,M0091,COMP-BAT-MOUNT,电池固定架,WH003,深圳天翼配件仓库,927,1335.32,1237841.64,CNY,0.13,"预付30%,货到付清",中通快递,LOG20221218628782,"2026-04-09","2026-04-12","2026-04-14",已验收,需加急处理;历史到货-原采购订单PO-202604-0081超量，已解除采购订单关联,"2025-12-15",Active,"","",""
PR0000274,GR-202604-0074,"2026-04-02",SUP-020,SUP-020,格氏ace电池科技,M0091,COMP-BAT-MOUNT,电池固定架,WH003,深圳天翼配件仓库,1310,1456.04,1907412.4,CNY,0.13,"预付30%,货到付清",顺丰速运,LOG20221228403382,"2026-04-09","2026-04-12","2026-04-14",待验收,历史到货-原采购订单PO-202604-0081超量，已解除采购订单关联,"2025-12-25",Active,"","",""
PR0000275,GR-202604-0043,"2026-04-04",SUP-003,SUP-003,意法半导体（ST）亚太区,M0092,PART-MCU-STM32F427,STM32F427主控芯片,WH002,东莞天翼电子材料仓库,476,645.51,307262.76,USD,0.13,月结45天,德邦物流,LOG20221230407203,"2026-04-11","2026-04-14","2026-04-16",验收中,提前交付,"2025-12-28",Active,PO-202604-0109,"",""
PR0000276,GR-202604-0054,"2026-04-04",SUP-003,SUP-003,意法半导体（ST）亚太区,M0092,PART-MCU-STM32F427,STM32F427主控芯片,WH002,东莞天翼电子材料仓库,369,653.03,240968.07,USD,0.13,月结45天,顺丰速运,LOG20221228899902,"2026-04-11","2026-04-14","2026-04-16",已验收,"","2025-12-25",Active,PO-202604-0109,"",""
PR0000277,GR-202604-0095,"2026-04-04",SUP-003,SUP-003,意法半导体（ST）亚太区,M0092,PART-MCU-STM32F427,STM32F427主控芯片,WH002,东莞天翼电子材料仓库,574,724.73,415995.02,USD,0.13,月结45天,安能物流,LOG20230107664815,"2026-04-11","2026-04-14","2026-04-16",待验收,需加急处理,"2025-01-06",Active,PO-202604-0109,"",""
PR0000278,GR-202604-0052,"2026-04-04",SUP-003,SUP-003,意法半导体（ST）亚太区,M0092,PART-MCU-STM32F427,STM32F427主控芯片,WH002,东莞天翼电子材料仓库,988,663.28,655320.64,USD,0.13,月结45天,中通快递,LOG20221218296741,"2026-04-11","2026-04-14","2026-04-16",已验收,部分延期,"2025-12-17",Active,PO-202604-0109,"",""
PR0000279,GR-202604-0299,"2026-04-02",SUP-009,SUP-009,深圳华强PCB制造厂,M0093,PART-PCB-FC-4L,"4层飞控PCB板",WH002,东莞天翼电子材料仓库,2010,3410.07,6854240.7,CNY,0.13,月结30天,德邦物流,LOG20230322781003,"2026-04-09","2026-04-12","2026-04-14",验收中,"","2025-03-21",Active,PO-202604-0162,"",""
PR0000280,GR-202604-0313,"2026-04-02",SUP-009,SUP-009,深圳华强PCB制造厂,M0093,PART-PCB-FC-4L,"4层飞控PCB板",WH002,东莞天翼电子材料仓库,1917,3837.35,7356199.95,CNY,0.13,月结30天,德邦物流,LOG20230324593866,"2026-04-09","2026-04-12","2026-04-14",已验收,"","2025-03-23",Active,PO-202604-0162,"",""
PR0000281,GR-202604-0318,"2026-04-02",SUP-009,SUP-009,深圳华强PCB制造厂,M0093,PART-PCB-FC-4L,"4层飞控PCB板",WH002,东莞天翼电子材料仓库,530,4041.45,2141968.5,CNY,0.13,月结30天,申通快递,LOG20230313453462,"2026-04-09","2026-04-12","2026-04-14",已验收,"","2025-03-11",Active,PO-202604-0162,"",""
PR0000282,GR-202604-0247,"2026-04-04",SUP-003,SUP-003,意法半导体（ST）亚太区,M0094,PART-CRYSTAL-8M,"8MHz晶振",WH002,东莞天翼电子材料仓库,2066,2960.04,6115442.64,CNY,0.13,"预付30%,货到付清",中铁快运,LOG20230214489248,"2026-04-11","2026-04-14","2026-04-16",待验收,"","2025-02-11",Active,PO-202604-0139,"",""
PR0000283,GR-202604-0207,"2026-04-04",SUP-003,SUP-003,意法半导体（ST）亚太区,M0094,PART-CRYSTAL-8M,"8MHz晶振",WH002,东莞天翼电子材料仓库,1492,2946.88,4396744.96,CNY,0.13,"预付30%,货到付清",京东物流,LOG20230210917930,"2026-04-11","2026-04-14","2026-04-16",待验收,提前交付,"2025-02-09",Active,PO-202604-0139,"",""
PR0000284,GR-202604-0002,"2026-04-02",SUP-002,SUP-002,德州仪器（TI）中国代理,M0095,PART-CRYSTAL-32K,"32.768KHz晶振",WH002,东莞天翼电子材料仓库,1002,3343.11,3349796.22,USD,0.13,月结30天,申通快递,LOG20221217329886,"2026-04-09","2026-04-12","2026-04-14",待验收,"","2025-12-14",Active,PO-202604-0093,"",""
PR0000285,GR-202604-0039,"2026-04-02",SUP-002,SUP-002,德州仪器（TI）中国代理,M0095,PART-CRYSTAL-32K,"32.768KHz晶振",WH002,东莞天翼电子材料仓库,668,3566.75,2382589.0,USD,0.13,月结30天,中通快递,LOG20221210334075,"2026-04-09","2026-04-12","2026-04-14",已验收,质量合格,"2025-12-07",Active,PO-202604-0093,"",""
PR0000286,GR-202604-0038,"2026-04-02",SUP-002,SUP-002,德州仪器（TI）中国代理,M0095,PART-CRYSTAL-32K,"32.768KHz晶振",WH002,东莞天翼电子材料仓库,964,3694.33,3561334.12,USD,0.13,月结30天,韵达快递,LOG20221216545503,"2026-04-09","2026-04-12","2026-04-14",已验收,"","2025-12-15",Active,PO-202604-0093,"",""
PR0000287,GR-202604-0316,"2026-04-02",SUP-002,SUP-002,德州仪器（TI）中国代理,M0096,PART-POWER-REG-5V,"5V稳压芯片",WH002,东莞天翼电子材料仓库,674,4463.93,3008688.82,USD,0.13,月结30天,安能物流,LOG20230329780122,"2026-04-09","2026-04-12","2026-04-14",已验收,"","2025-03-27",Active,PO-202604-0159,"",""
PR0000288,GR-202604-0284,"2026-04-02",SUP-002,SUP-002,德州仪器（TI）中国代理,M0096,PART-POWER-REG-5V,"5V稳压芯片",WH002,东莞天翼电子材料仓库,421,4138.42,1742274.82,USD,0.13,月结30天,中通快递,LOG20230403902899,"2026-04-09","2026-04-12","2026-04-14",已验收,按时交付,"2025-03-31",Active,PO-202604-0159,"",""
PR0000289,GR-202604-0352,"2026-04-02",SUP-002,SUP-002,德州仪器（TI）中国代理,M0096,PART-POWER-REG-5V,"5V稳压芯片",WH002,东莞天翼电子材料仓库,487,4571.88,2226505.56,USD,0.13,月结30天,百世快递,LOG20230405574154,"2026-04-09","2026-04-12","2026-04-14",已验收,需加急处理,"2025-04-04",Active,PO-202604-0159,"",""
